Site code	Site type	Sample date (yyyymmdd)	11Cl-PF3OUDS	4:2FTS	6:2FTS	8:2FTS	9Cl-PF3ONS	FBSA	FHx-SA	FOSA	GenX	NaDONA	N-EtFOSAA linear	N-EtFOSA-M	N-MeFOSAA linear	N-MeFOSA-M	PFBA	PFBS	PFDA	PFDoA	PFDS	PFHpA	PFHpS	PFHxA	PFHxS Branched	PFHxS Linear	PFNA	PFNS	PFOA	PFOS Branched	PFOS Linear	PFPeA	PFPeS	PFTeDA	PFTrDA	PFUnDA
AK_1_Priv	Private supply	20210823	<4.8	<9.5	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<20.2	<7.7	<20.2	<11.4	<4.5	<2.0	<5.1	<4.9	<10.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<1.9	<5.1	<5.1	<2.0
AK_10_Pub	Public supply	20220107	<47.6	<17.5	<52.4	<19.1	<18.8	<101	<38.9	<15.6	<50.5	<1.9	<39.1	<162	<15.4	<123	<16.2	<10.1	<20.6	<17.8	<48.7	<43.1	<18.5	<39.8	<22.8	<11.4	<7.8	<16.1	<10.1	<19.8	<14.3	<12.8	<12.5	<24.7	<15.6	<16.2
AK_10_Pub dup	Public supply	20220107	<47.6	<17.5	<52.4	<19.1	<18.8	<101	<38.9	<15.6	<50.5	<1.9	<39.1	<162	<15.4	<123	<16.2	<10.1	<20.6	<17.8	<48.7	<43.1	<18.5	<39.8	<22.8	<11.4	<7.8	<16.1	<10.1	<19.8	<14.3	<12.8	<12.5	<24.7	<15.6	<16.2
AK_11_Pub	Public supply	20211213	<47.6	<17.5	<52.4	<19.1	<18.8	<101	<38.9	<15.6	<50.5	<1.9	<39.1	<162	<15.4	<123	<16.2	<10.1	<20.6	<17.8	<48.7	<43.1	<18.5	<39.8	<22.8	<11.4	<7.8	<16.1	<10.1	<19.8	<14.3	<12.8	<12.5	<24.7	<15.6	<16.2
AK_12_Pub	Public supply	20210921	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AK_13_Pub	Public supply	20210920	<9.5	<18.9	40.1	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	32.6	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AK_14_Pub	Public supply	20210921	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AK_15_Pub	Public supply	20210916	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AK_16_Pub	Public supply	20210927	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<5.1	<7.7	<5.1	<10.1	<1.8	<5.1	<5.1	<4.9	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<5.1	<10.1	<2.0
AK_18_Priv	Private supply	20211212	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
AK_2_Priv	Private supply	20210811	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
AK_3_Pub	Public supply	20210825	<4.8	<9.5	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<20.2	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<10.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<1.9	<5.1	<5.1	<2.0
AK_4_Pub	Public supply	20210811	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
AK_5_Priv	Private supply	20210831	<9.5	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<20.2	<5.1	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<1.8	<2.0	<5.1	<9.8	<5.1	<9.6	<5.1	<17.5	<1.5	<2.0	<4.9	<2.0	<19.8	<7.4	<2.0	<4.8	<5.1	<10.1	<5.1
AK_6_Pub	Public supply	20220120	<47.6	<17.5	<52.4	<19.1	<18.8	<101	<38.9	<15.6	<50.5	<1.9	<39.1	<162	<15.4	<123	<16.2	<10.1	<20.6	<17.8	<48.7	<43.1	<18.5	<39.8	<22.8	<11.4	<7.8	<16.1	<10.1	<19.8	<14.3	<12.8	<12.5	<24.7	<15.6	<16.2
AK_7_Pub	Public supply	20211015	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AK_7_Pub dup	Public supply	20211015	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AK_8_Pub	Public supply	20211202	<47.6	<17.5	<52.4	<19.1	<18.8	<101	<38.9	<15.6	<50.5	<1.9	<39.1	<162	<15.4	<123	<16.2	<10.1	<20.6	<17.8	<48.7	<43.1	<18.5	<39.8	<22.8	<11.4	<7.8	<16.1	<10.1	<19.8	<14.3	<12.8	<12.5	<24.7	<15.6	<16.2
AK_9_Pub	Public supply	20211009	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AK_9_Pub dup	Public supply	20211009	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AL_3_Pub	Public supply	20211104	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AL_4_Pub	Public supply	20211103	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
AL_5_Pub	Public supply	20211208	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
AR_3_Pub	Public supply	20210913	<9.5	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<20.2	<5.1	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<1.8	<2.0	<5.1	<9.8	<5.1	<9.6	<5.1	<17.5	<1.5	<2.0	<4.9	<2.0	<19.8	<7.4	<2.0	<4.8	<5.1	<10.1	<5.1
AR_3_Pub dup	Public supply	20210913	<9.5	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<20.2	<5.1	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<1.8	<2.0	<5.1	<9.8	<5.1	<9.6	<5.1	<17.5	<1.5	<2.0	<4.9	<2.0	<19.8	<7.4	<2.0	<4.8	<5.1	<10.1	<5.1
AR_4_Pub	Public supply	20210913	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
AR_5_Pub	Public supply	20211019	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<5.1	<4.8	<5.1	<5.1	<2.0
AR_6_Pub	Public supply	20211129	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
AZ_1_Priv	Private supply	20211026	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
AZ_2_Priv	Private supply	20211108	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	2.82	<19.8	<7.4	E3.8	<4.8	<20.2	<10.1	<10.1
AZ_3_Pub	Public supply	20210802	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
AZ_4_Pub	Public supply	20210908	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<9.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	<2.0	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
AZ_5_Pub	Public supply	20211012	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<5.1	<4.8	<5.1	<5.1	<2.0
AZ_6_Pub	Public supply	20211018	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<5.1	<4.8	<5.1	<5.1	<2.0
AZ_7_Pub	Public supply	20211101	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
AZ_8_Pub	Public supply	20211025	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
CA_1_Priv	Private supply	20210706	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	<5.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	<10.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
CA_2_Priv 	Private supply	20210914	<9.5	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<20.2	<5.1	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<1.8	<2.0	<5.1	<9.8	<5.1	<9.6	<5.1	<17.5	<1.5	<2.0	<4.9	<2.0	<19.8	<7.4	<2.0	<4.8	<5.1	<10.1	<5.1
CA_3_Pub	Public supply	20210706	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	<5.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	<10.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
CA_4_Pub	Public supply	20210721	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<9.0	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15	<10.1	<19.4	<2.0	<39.6	<14.8	<10.1	<9.5	<10.1	<10.1	<20.2
CA_5_Pub	Public supply	20210908	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<9.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	<2.0	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
CA_6_Pub	Public supply	20210907	<4.8	<9.5	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<20.2	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<10.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<1.9	<5.1	<5.1	<2.0
CA_7_Priv	Private supply	20211012	<9.5	<4.7	<9.6	<9.7	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<3.9	<10.1	<7.7	<10.1	<5.1	<1.8	<2.0	<5.1	<4.9	<5.1	<9.6	<5.1	<8.8	1.76	<2.0	<9.7	<2.0	<39.6	<7.4	<19.5	<4.8	<2.0	<10.1	<2.0
CO_1_Priv	Private supply	20210801	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
CO_10_Pub	Public supply	20211026	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	E34.6	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
CO_11_Priv	Private supply	20211109	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
CO_2_Priv	Private supply	20210828	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	25.0	<10.1	<10.1	<9.8	11.0	<4.8	27.6	8.11	36.6	12.5	<9.7	E15.1	<39.6	32.9	E30.9	7.14	<10.1	<10.1	<10.1
CO_3_Pub	Public supply	20210720	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<9.0	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15	<10.1	<19.4	<2.0	<39.6	<14.8	<10.1	<9.5	<10.1	<10.1	<20.2
CO_4_Pub	Public supply	20210801	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<21.3	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
CO_5_Pub	Public supply	20211109	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
CO_6_Pub	Public supply	20211110	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	4.4	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	2.5	<19.8	<7.4	5.7	<9.5	<10.1	<10.1	<10.1
CO_7_Pub	Public supply	20211221	<19.1	<1.9	<9.6	<4.9	<47.1	<50.5	<50.5	<10.1	<5.1	<1.9	<3.9	<20.2	<7.7	<50.5	<20.2	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<19.8	<7.4	<10.1	<4.8	<5.1	<5.1	<5.1
CO_7_Pub dup	Public supply	20211221	<19.1	<1.9	<9.6	<4.9	<47.1	<50.5	<50.5	<10.1	<5.1	<1.9	<3.9	<20.2	<7.7	<50.5	<20.2	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<19.8	<7.4	<10.1	<4.8	<5.1	<5.1	<5.1
CO_8_Pub	Public supply	20211025	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
CO_9_Pub	Public supply	20211025	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
CT_1_Priv	Private supply	20210929	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	1.8	<5.1	<10.1	<4.9	E4.1	<4.8	<12.2	<17.5	<1.5	<2.0	<9.7	<10.2	<19.8	<7.4	<10.0	<4.8	<5.1	<10.1	<5.1
CT_3_Pub	Public supply	20210830	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	<4.5	<10.1	<10.1	<9.8	<20.2	<4.8	<10.1	<17.5	<3.7	<5.1	<9.7	<3.4	<39.6	<14.8	E3.5	<9.5	<10.1	<10.1	<10.1
DC_4_Pub	Public supply	20211115	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
DE_1_Priv	Private supply	20210927	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	1.4	<5.1	<10.1	<4.9	<5.1	<4.8	E6.0	<17.5	E2.2	<2.0	<9.7	<2.9	<19.8	<7.4	E5.2	<4.8	<5.1	<10.1	<5.1
DE_1_Priv dup	Private supply	20210927	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	2.2	<5.1	<10.1	<4.9	<5.1	<4.8	E6.8	<17.5	E1.1	<2.0	<9.7	<2.6	<19.8	<7.4	E5.4	<4.8	<5.1	<10.1	<5.1
DE_10_Priv	Private supply	20211018	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	E5.2	<4.8	5.6	4.7	18.5	<2.0	<9.7	<2.4	<39.6	<7.4	<5.3	<4.8	<5.1	<5.1	<2.0
DE_11_Pub	Public supply	20211018	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<10.7	5.2	<2.0	<5.1	<4.9	E8.0	<4.8	16.3	<8.8	2.5	<2.0	<9.7	E10.8	<39.6	<7.4	E18.5	<4.8	<5.1	<5.1	<2.0
DE_2_Priv	Private supply	20211119	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	4.0	<2.0	<5.1	<9.8	<10.1	<4.8	E3.6	<8.8	<1.5	<2.0	<9.7	E3.7	<19.8	<3.7	2.3	<4.8	<5.1	<5.1	<5.1
DE_3_Pub	Public supply	20210927	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<5.1	<7.7	<5.1	<10.1	<1.8	<5.1	<5.1	<4.9	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<5.1	<10.1	<2.0
DE_4_Pub	Public supply	20210927	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<5.1	<7.7	<5.1	<10.1	<1.8	<5.1	<5.1	<4.9	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<5.1	<10.1	<2.0
DE_5_Pub	Public supply	20211110	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	4.2	<19.8	<7.4	5.7	<9.5	<10.1	<10.1	<10.1
DE_6_Priv	Private supply	20211101	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
DE_8_Pub	Public supply	20211012	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<5.1	<4.8	<5.1	<5.1	<2.0
DE_9_Priv	Private supply	20211011	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
FL_1_Priv	Private supply	20210919	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<5.1	<7.7	<5.1	<10.1	<1.8	<5.1	<5.1	<4.9	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<5.1	<10.1	<2.0
FL_2_Priv	Private supply	20211206	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
FL_3_Pub	Public supply	20210531	<9.5	<4.7	<9.6	<19.4	<18.8	<50.5	<50.5	<10.1	<20.2	<1.9	<15.7	<10.1	<7.7	<20.2	<10.1	3.6	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<3.7	<5.1	<9.7	<5.1	<39.6	<14.8	<5.1	<4.8	<10.1	<10.1	<5.1
FL_4_Pub	Public supply	20210921	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<5.1	<7.7	<5.1	<10.1	<1.8	<5.1	<5.1	<4.9	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<5.1	<10.1	<2.0
