"tract_geoid","state_fips","county_fips","tract_code","total_population","total_population_moe","race_ethnicity_total","white_non_hispanic","black_non_hispanic","aian_non_hispanic","asian_non_hispanic","nhpi_non_hispanic","other_race_non_hispanic","multiracial_non_hispanic","hispanic_or_latino","people_of_color","people_of_color_pct","white_non_hispanic_pct","black_non_hispanic_pct","asian_non_hispanic_pct","hispanic_or_latino_pct","median_household_income","median_household_income_moe","reported_pfas_observation_count","primary_pfas_average","pfoa_observation_count","station_count","primary_pfas_observation_count","pfos_observation_count","measurement_record_count","pfoa_average","total_pfas_average","reported_pfas_average","pfos_average","total_pfas_observation_count","primary_pfas_measure"
"06001409900","06","001","409900","3769","530","3769","1109","1578","0","189","0","178","233","482","2660","70.5757495356859","29.4242504643141","41.8678694613956","5.01459273016715","12.7885380737596","203385","22491","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001410000","06","001","410000","3116","459","3116","967","1155","0","430","28","14","339","183","2149","68.9666238767651","31.0333761232349","37.0667522464698","13.7997432605905","5.87291399229782","188203","31944","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001410100","06","001","410100","2833","378","2833","287","1325","0","371","0","0","163","687","2546","89.8693963995764","10.1306036004236","46.7702082597953","13.0956583127427","24.249911754324","86813","37584","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001410200","06","001","410200","3409","613","3409","325","918","7","101","278","0","113","1667","3084","90.466412437665","9.533587562335","26.9287180991493","2.96274567321795","48.8999706658844","81075","15791","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001410300","06","001","410300","4093","629","4093","32","341","0","71","8","0","17","3624","4061","99.2181773760078","0.781822623992182","8.33129733691669","1.73466894698265","88.5414121671146","61914","23790","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001410400","06","001","410400","4131","801","4131","356","1112","0","292","0","51","134","2186","3775","91.3822319051077","8.61776809489228","26.9184216896635","7.06850641491164","52.9169692568385","108438","50935","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001410500","06","001","410500","2750","406","2750","362","1680","0","251","2","0","335","120","2388","86.8363636363636","13.1636363636364","61.0909090909091","9.12727272727273","4.36363636363636","58991","23144","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420100","06","001","420100","2636","283","2636","1298","146","5","569","0","118","168","332","1338","50.7587253414264","49.2412746585736","5.53869499241275","21.5857359635812","12.5948406676783","197813","49753","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420200","06","001","420200","3131","392","3131","1035","117","0","1215","0","36","351","377","2096","66.9434685404024","33.0565314595976","3.73682529543277","38.8054934525711","12.0408815075056","164063","21400","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420301","06","001","420301","2381","341","2381","795","81","0","1067","0","10","226","202","1586","66.6106677866443","33.3893322133557","3.40193196136077","44.8131037379252","8.48383032339353","129667","22963","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420302","06","001","420302","2322","328","2322","858","135","0","871","4","27","249","178","1464","63.0490956072351","36.9509043927649","5.81395348837209","37.510766580534","7.66580534022394","131964","17967","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420401","06","001","420401","1406","203","1406","506","5","0","506","5","15","86","283","900","64.0113798008535","35.9886201991465","0.355618776671408","35.9886201991465","20.1280227596017","92344","33446","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420402","06","001","420402","1596","261","1596","518","31","10","671","0","0","61","305","1078","67.5438596491228","32.4561403508772","1.94235588972431","42.0426065162907","19.1102756892231","98059","19735","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420500","06","001","420500","2462","259","2462","1101","82","0","644","0","28","209","398","1361","55.2802599512591","44.7197400487409","3.3306255077173","26.157595450853","16.1657189277011","137105","18283","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001420600","06","001","420600","3480","298","3480","2231","55","3","506","0","23","363","299","1249","35.8908045977011","64.1091954022989","1.58045977011494","14.5402298850575","8.59195402298851","199091","54708","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421100","06","001","421100","2214","253","2214","1539","104","0","209","17","7","195","143","675","30.4878048780488","69.5121951219512","4.69738030713641","9.43992773261066","6.45889792231256","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421200","06","001","421200","3588","507","3588","2126","0","0","879","0","15","299","269","1462","40.7469342251951","59.2530657748049","0","24.4983277591973","7.49721293199554","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421300","06","001","421300","4131","376","4131","2866","11","8","576","0","22","610","38","1265","30.6221253933672","69.3778746066328","0.266279351246672","13.9433551198257","0.919874122488502","148235","40238","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421400","06","001","421400","1739","252","1739","1151","68","0","110","17","38","148","207","588","33.8125359401955","66.1874640598045","3.9102932719954","6.32547441058079","11.9033927544566","226250","59369","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421500","06","001","421500","3989","438","3989","3108","87","8","308","0","18","197","263","881","22.0857357733768","77.9142642266232","2.18099774379544","7.72123339182753","6.59313111055402","226181","36787","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421600","06","001","421600","4008","525","4008","2735","73","0","431","0","61","425","283","1273","31.7614770459082","68.2385229540918","1.82135728542914","10.7534930139721","7.06087824351297","232344","44168","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421700","06","001","421700","3346","466","3346","2176","146","7","708","2","7","104","196","1170","34.9671249252839","65.0328750747161","4.36341900777047","21.1595935445308","5.85774058577406","115139","31170","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421800","06","001","421800","2173","236","2173","1480","19","0","255","0","11","279","129","693","31.891394385642","68.108605614358","0.87436723423838","11.7349286700414","5.93649332719742","183467","6587","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001421900","06","001","421900","4110","494","4110","2494","313","0","670","5","21","372","235","1616","39.3187347931873","60.6812652068127","7.61557177615572","16.301703163017","5.71776155717762","154219","70028","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422000","06","001","422000","2470","254","2470","1185","244","0","598","29","79","173","162","1285","52.0242914979757","47.9757085020243","9.87854251012146","24.2105263157895","6.5587044534413","116779","27224","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422100","06","001","422100","3027","349","3027","1517","340","0","376","0","0","238","556","1510","49.8843739676247","50.1156260323753","11.2322431450281","12.4215394780311","18.3680211430459","139250","31031","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422200","06","001","422200","3313","546","3313","1982","92","4","458","0","81","360","336","1331","40.1750679142771","59.8249320857229","2.77693932991247","13.8243284032599","10.1418653788107","99379","10900","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422300","06","001","422300","3770","444","3770","1578","622","2","850","23","13","356","326","2192","58.1432360742706","41.8567639257294","16.4986737400531","22.5464190981432","8.64721485411141","86071","22667","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422400","06","001","422400","4096","761","4096","1806","153","12","1517","0","49","404","155","2290","55.908203125","44.091796875","3.7353515625","37.0361328125","3.7841796875","88902","20498","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422500","06","001","422500","4481","574","4481","1943","288","6","1252","0","11","336","645","2538","56.6391430484267","43.3608569515733","6.42713679982147","27.9401919214461","14.3941084579335","53041","19840","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422700","06","001","422700","5154","464","5154","1747","168","6","1861","0","22","504","846","3407","66.1039968956151","33.8960031043849","3.25960419091967","36.1078773767947","16.4144353899884",,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422800","06","001","422800","9850","608","9850","2246","698","10","3692","7","105","831","2261","7604","77.1979695431472","22.8020304568528","7.08629441624366","37.4822335025381","22.9543147208122","32026","14661","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422901","06","001","422901","1768","552","1768","660","92","0","751","0","0","91","174","1108","62.6696832579185","37.3303167420815","5.20361990950226","42.4773755656109","9.84162895927602","35917","22158","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001422902","06","001","422902","2214","598","2214","641","105","26","905","0","225","126","186","1573","71.0478771454381","28.9521228545619","4.74254742547426","40.8762420957543","8.40108401084011","60078","41568","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423000","06","001","423000","4478","824","4478","2806","232","0","804","0","0","280","356","1672","37.338097364895","62.661902635105","5.18088432335864","17.9544439481912","7.94997766860205","110536","37119","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423100","06","001","423100","4286","569","4286","1741","885","0","747","10","150","360","393","2545","59.3793747083528","40.6206252916472","20.648623425105","17.4288380774615","9.16938870741951","54787","14265","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423200","06","001","423200","3049","518","3049","783","500","10","226","0","60","70","1400","2266","74.319448999672","25.680551000328","16.3988192850115","7.41226631682519","45.9166939980321","60563","16888","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423300","06","001","423300","3623","584","3623","1691","712","0","268","0","83","348","521","1932","53.3259729505934","46.6740270494066","19.6522219155396","7.39718465360199","14.3803477780845","101571","19636","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423400","06","001","423400","5218","807","5218","2266","1019","0","551","0","12","309","1061","2952","56.5733997700268","43.4266002299732","19.5285550019164","10.559601379839","20.3334610962054","145789","70878","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423500","06","001","423500","3768","514","3768","2107","312","0","389","10","0","320","630","1661","44.0817409766454","55.9182590233546","8.28025477707006","10.3237791932059","16.7197452229299","103702","22429","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423601","06","001","423601","2603","369","2603","1578","56","0","403","2","93","174","297","1025","39.3776411832501","60.6223588167499","2.15136381098732","15.4821359969266","11.4099116404149","166310","27394","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423602","06","001","423602","5621","1270","5621","2577","189","0","1607","0","0","436","812","3044","54.1540651129692","45.8459348870308","3.36239103362391","28.5892190001779","14.4458281444583","53952","19702","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423700","06","001","423700","3381","586","3381","1930","117","0","661","2","0","235","436","1451","42.916296953564","57.083703046436","3.46051464063886","19.5504288671991","12.8955930198166","95833","21992","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423800","06","001","423800","3397","344","3397","2390","0","0","412","13","34","352","196","1007","29.6438033559023","70.3561966440977","0","12.1283485428319","5.76979687959965","184871","22832","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423901","06","001","423901","2227","298","2227","1054","215","1","317","0","30","236","374","1173","52.6717557251908","47.3282442748092","9.65424337674001","14.2343960484957","16.793893129771","136607","54726","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001423902","06","001","423902","1537","254","1537","953","91","0","215","0","9","82","187","584","37.9960962914769","62.0039037085231","5.9206245933637","13.9882888744307","12.1665582303188","165893","52231","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001424001","06","001","424001","4000","515","4000","1667","644","0","854","0","12","192","631","2333","58.325","41.675","16.1","21.35","15.775","82125","19755","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001424002","06","001","424002","2524","319","2524","1042","582","0","274","0","8","163","455","1482","58.716323296355","41.283676703645","23.0586370839937","10.8557844690967","18.026941362916","105813","43691","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001425101","06","001","425101","1601","248","1601","705","61","0","487","8","73","88","179","896","55.9650218613367","44.0349781386633","3.81011867582761","30.418488444722","11.1805121798876","95435","25798","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001425102","06","001","425102","4057","477","4057","900","527","0","1935","52","132","120","391","3157","77.8161202859256","22.1838797140744","12.9898940103525","47.69534138526","9.63766329800345","134044","18154","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001425103","06","001","425103","2999","335","2999","959","808","0","891","0","11","122","208","2040","68.0226742247416","31.9773257752584","26.9423141047016","29.7099033011004","6.93564521507169","126111","35798","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001425104","06","001","425104","4424","483","4424","1489","1113","3","792","0","62","231","734","2935","66.3426763110307","33.6573236889693","25.1582278481013","17.9023508137432","16.5913200723327","101341","45260","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001426100","06","001","426100","6102","540","6102","4225","31","0","1269","0","0","426","151","1877","30.7604064241232","69.2395935758768","0.508030154047853","20.7964601769912","2.47459849229761","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001426200","06","001","426200","4843","539","4843","3121","54","0","922","13","67","402","264","1722","35.5564732603758","64.4435267396242","1.11501135659715","19.0377864959736","5.45116663225274","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001427100","06","001","427100","4036","417","4036","2365","43","0","639","0","0","405","584","1671","41.402378592666","58.597621407334","1.06541129831516","15.8325074331021","14.4697720515362","233846","37522","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001427200","06","001","427200","4138","669","4138","1620","138","17","1399","84","0","369","511","2518","60.8506524891252","39.1493475108748","3.33494441759304","33.8086031899468","12.3489608506525","110926","38826","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001427300","06","001","427300","5556","857","5556","1687","833","11","1745","13","0","650","617","3869","69.6364290856731","30.3635709143269","14.9928005759539","31.4074874010079","11.1051115910727","141594","44149","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001427600","06","001","427600","4774","561","4774","1308","717","27","1454","0","30","398","840","3466","72.6015919564307","27.3984080435693","15.0188521156263","30.4566401340595","17.5953079178886","99561","7678","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001427700","06","001","427700","4963","869","4963","2815","191","0","829","0","0","234","894","2148","43.2802740278058","56.7197259721942","3.84847874269595","16.7036066895023","18.0132984082208","107083","38673","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001427800","06","001","427800","4652","533","4652","2454","180","7","926","13","49","551","472","2198","47.2484952708512","52.7515047291488","3.86930352536543","19.9054170249355","10.146173688736","143636","29890","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001427900","06","001","427900","4708","743","4708","2515","42","0","1074","10","0","355","712","2193","46.5802888700085","53.4197111299915","0.892098555649958","22.8122344944775","15.1231945624469","111713","12168","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001428000","06","001","428000","2706","591","2706","668","145","5","795","0","144","340","609","2038","75.3141167775314","24.6858832224686","5.35846267553585","29.3791574279379","22.5055432372506","91354","14906","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001428100","06","001","428100","4685","793","4685","2658","160","0","1127","0","26","509","205","2027","43.2657417289221","56.7342582710779","3.41515474919957","24.0554962646745","4.37566702241195","166274","13889","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001428200","06","001","428200","6385","678","6385","3045","236","11","1161","0","314","690","928","3340","52.3101018010963","47.6898981989037","3.69616288175411","18.1832419733751","14.5340642129992","120875","43824","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001428301","06","001","428301","6618","868","6618","1951","68","0","2864","0","132","339","1264","4667","70.5197944998489","29.4802055001511","1.02750075551526","43.2759141734663","19.0994258084013","177551","37880","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001428302","06","001","428302","6812","757","6812","2732","86","0","2741","0","108","687","458","4080","59.8943041691133","40.1056958308867","1.26247798003523","40.237815619495","6.72342924251321","192198","53179","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001428400","06","001","428400","4864","504","4864","1765","294","5","1385","117","49","491","758","3099","63.7129934210526","36.2870065789474","6.04440789473684","28.4745065789474","15.5838815789474","108681","26940","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06001428500","06","001","428500","3443","384","3443","1686","373","0","746","15","0","222","401","1757","51.0310775486494","48.9689224513506","10.8335753703166","21.6671507406332","11.6468196340401","169125","35663","0",,"0","0","0","0","0",,,,,"0","PFOA"
